set,axis,stratum,unit,convention,n,n_pairs,n_solutes,n_solvents,n_sources,sources,top_source,top_source_share_of_stratum_squared_error,share_of_squared_error,mse,b_insuff_up,margin,P_boot,margin_ci90_lo,margin_ci90_hi,ci90_excludes_zero,test_a_boundable,loso_testable,loso_n_deletions,loso_n_undefined,loso_n_leaving_unboundable,loso_margin_min,loso_margin_max,loso_worst_source,loso_worst_margin,loso_worst_n_remaining,test_b_sign_survives_loso,test_b_strict_remainder_boundable,admissible_this_cell,admissible_this_cell_strict,cells_reported,cells_admissible,cells_admissible_strict,admissible_in_every_cell,admissible_in_every_cell_strict,direction,licenses,reason_not_admissible
corner_60,solvent_family_fine,aliphatic_hydrocarbon,row,full,1,1,1,1,1,10.1016/j.tca.2012.02.005,10.1016/j.tca.2012.02.005,1.0,0.0,0.0014,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=1 < 40; the fixed cell is undefined at n=1
corner_60,solvent_family_fine,aliphatic_hydrocarbon,row,res,1,1,1,1,1,10.1016/j.tca.2012.02.005,10.1016/j.tca.2012.02.005,1.0,0.0,0.0031,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=1 < 40; the fixed cell is undefined at n=1
corner_60,solvent_family_fine,amine_NH,pair,full,8,8,1,8,1,10.1016/j.tca.2012.02.005,10.1016/j.tca.2012.02.005,1.0,0.2934,3.8671,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=8 < 40; the fixed cell is undefined at n=8
corner_60,solvent_family_fine,amine_NH,pair,res,8,8,1,8,1,10.1016/j.tca.2012.02.005,10.1016/j.tca.2012.02.005,1.0,0.2785,2.9986,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=8 < 40; the fixed cell is undefined at n=8
corner_60,solvent_family_fine,amine_NH,row,full,8,8,1,8,1,10.1016/j.tca.2012.02.005,10.1016/j.tca.2012.02.005,1.0,0.2934,3.8671,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=8 < 40; the fixed cell is undefined at n=8
corner_60,solvent_family_fine,amine_NH,row,res,8,8,1,8,1,10.1016/j.tca.2012.02.005,10.1016/j.tca.2012.02.005,1.0,0.2785,2.9986,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=8 < 40; the fixed cell is undefined at n=8
corner_60,solvent_family_fine,aromatic_hydrocarbon,pair,full,7,7,7,1,1,10.1016/j.tca.2012.02.005,10.1016/j.tca.2012.02.005,1.0,0.0709,1.0678,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=7 < 40; the fixed cell is undefined at n=7
corner_60,solvent_family_fine,aromatic_hydrocarbon,pair,res,7,7,7,1,1,10.1016/j.tca.2012.02.005,10.1016/j.tca.2012.02.005,1.0,0.0805,0.9905,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=7 < 40; the fixed cell is undefined at n=7
corner_60,solvent_family_fine,aromatic_hydrocarbon,row,full,7,7,7,1,1,10.1016/j.tca.2012.02.005,10.1016/j.tca.2012.02.005,1.0,0.0709,1.0678,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=7 < 40; the fixed cell is undefined at n=7
corner_60,solvent_family_fine,aromatic_hydrocarbon,row,res,7,7,7,1,1,10.1016/j.tca.2012.02.005,10.1016/j.tca.2012.02.005,1.0,0.0805,0.9905,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=7 < 40; the fixed cell is undefined at n=7
corner_60,solvent_family_fine,azine,pair,full,24,24,21,5,2,10.1016/j.fluid.2016.10.009|10.1016/j.tca.2012.02.005,10.1016/j.tca.2012.02.005,0.6103,0.0358,0.1574,0.0679,0.0216,0.737,-0.108,0.251,False,False,True,2,1,2,-0.0098,-0.0098,10.1016/j.tca.2012.02.005,-0.0098,20.0,False,False,False,False,4,0,0,False,False,positive,"nothing: reported in the map, not stated as a finding","not boundable: n=24 < 40; 1 of 2 deletions leave fewer than 16 rows and the fixed cell is then undefined (10.1016/j.fluid.2016.10.009), so the sign is not verifiable"
corner_60,solvent_family_fine,azine,pair,res,24,24,21,5,2,10.1016/j.fluid.2016.10.009|10.1016/j.tca.2012.02.005,10.1016/j.tca.2012.02.005,0.5772,0.0257,0.0921,0.0688,-0.0454,0.488,-0.15,0.125,False,False,True,2,1,2,-0.04,-0.04,10.1016/j.tca.2012.02.005,-0.04,20.0,False,False,False,False,4,0,0,False,False,non-positive,"nothing: reported in the map, not stated as a finding","not boundable: n=24 < 40; 1 of 2 deletions leave fewer than 16 rows and the fixed cell is then undefined (10.1016/j.fluid.2016.10.009), so the sign is not verifiable"
corner_60,solvent_family_fine,azine,row,full,24,24,21,5,2,10.1016/j.fluid.2016.10.009|10.1016/j.tca.2012.02.005,10.1016/j.tca.2012.02.005,0.6103,0.0358,0.1574,0.0679,0.0216,0.736,-0.101,0.267,False,False,True,2,1,2,-0.0098,-0.0098,10.1016/j.tca.2012.02.005,-0.0098,20.0,False,False,False,False,4,0,0,False,False,positive,"nothing: reported in the map, not stated as a finding","not boundable: n=24 < 40; 1 of 2 deletions leave fewer than 16 rows and the fixed cell is then undefined (10.1016/j.fluid.2016.10.009), so the sign is not verifiable"
corner_60,solvent_family_fine,azine,row,res,24,24,21,5,2,10.1016/j.fluid.2016.10.009|10.1016/j.tca.2012.02.005,10.1016/j.tca.2012.02.005,0.5772,0.0257,0.0921,0.0688,-0.0454,0.478,-0.142,0.127,False,False,True,2,1,2,-0.04,-0.04,10.1016/j.tca.2012.02.005,-0.04,20.0,False,False,False,False,4,0,0,False,False,non-positive,"nothing: reported in the map, not stated as a finding","not boundable: n=24 < 40; 1 of 2 deletions leave fewer than 16 rows and the fixed cell is then undefined (10.1016/j.fluid.2016.10.009), so the sign is not verifiable"
corner_60,solvent_family_fine,glycol_ether,pair,full,7,7,7,1,1,10.1016/j.fluid.2013.06.028,10.1016/j.fluid.2013.06.028,1.0,0.183,2.7563,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=7 < 40; the fixed cell is undefined at n=7
corner_60,solvent_family_fine,glycol_ether,pair,res,7,7,7,1,1,10.1016/j.fluid.2013.06.028,10.1016/j.fluid.2013.06.028,1.0,0.2059,2.5331,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=7 < 40; the fixed cell is undefined at n=7
corner_60,solvent_family_fine,glycol_ether,row,full,7,7,7,1,1,10.1016/j.fluid.2013.06.028,10.1016/j.fluid.2013.06.028,1.0,0.183,2.7563,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=7 < 40; the fixed cell is undefined at n=7
corner_60,solvent_family_fine,glycol_ether,row,res,7,7,7,1,1,10.1016/j.fluid.2013.06.028,10.1016/j.fluid.2013.06.028,1.0,0.2059,2.5331,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=7 < 40; the fixed cell is undefined at n=7
corner_60,solvent_family_fine,mono_alcohol,pair,full,13,13,13,1,1,10.1016/j.tca.2012.02.005,10.1016/j.tca.2012.02.005,1.0,0.4168,3.3808,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=13 < 40; the fixed cell is undefined at n=13
corner_60,solvent_family_fine,mono_alcohol,pair,res,13,13,13,1,1,10.1016/j.tca.2012.02.005,10.1016/j.tca.2012.02.005,1.0,0.4095,2.713,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=13 < 40; the fixed cell is undefined at n=13
corner_60,solvent_family_fine,mono_alcohol,row,full,13,13,13,1,1,10.1016/j.tca.2012.02.005,10.1016/j.tca.2012.02.005,1.0,0.4168,3.3808,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=13 < 40; the fixed cell is undefined at n=13
corner_60,solvent_family_fine,mono_alcohol,row,res,13,13,13,1,1,10.1016/j.tca.2012.02.005,10.1016/j.tca.2012.02.005,1.0,0.4095,2.713,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=13 < 40; the fixed cell is undefined at n=13
corner_60,whole_set,all,pair,full,60,60,41,17,3,10.1016/j.fluid.2013.06.028|10.1016/j.fluid.2016.10.009|10.1016/j.tca.2012.02.005,10.1016/j.tca.2012.02.005,0.803,1.0,1.7572,0.535,0.6871,0.951,0.003,2.656,True,True,True,3,0,1,0.2321,1.1483,10.1016/j.tca.2012.02.005,0.2321,27.0,True,False,True,False,4,2,0,False,False,positive,B_clos > 0 in this stratum: the closure's own error exceeds what input insufficiency can account for,
corner_60,whole_set,all,pair,res,60,60,41,17,3,10.1016/j.fluid.2013.06.028|10.1016/j.fluid.2016.10.009|10.1016/j.tca.2012.02.005,10.1016/j.tca.2012.02.005,0.7833,1.0,1.4356,0.7134,0.0089,0.825,-0.262,2.01,False,True,True,3,0,1,-0.233,0.373,10.1016/j.tca.2012.02.005,-0.233,27.0,False,False,False,False,4,2,0,False,False,positive,"nothing: reported in the map, not stated as a finding",sign does not survive deletion of 10.1016/j.tca.2012.02.005 (+0.009 -> -0.233)
corner_60,whole_set,all,row,full,60,60,41,17,3,10.1016/j.fluid.2013.06.028|10.1016/j.fluid.2016.10.009|10.1016/j.tca.2012.02.005,10.1016/j.tca.2012.02.005,0.803,1.0,1.7572,0.535,0.6871,0.951,0.004,2.723,True,True,True,3,0,1,0.2321,1.1483,10.1016/j.tca.2012.02.005,0.2321,27.0,True,False,True,False,4,2,0,False,False,positive,B_clos > 0 in this stratum: the closure's own error exceeds what input insufficiency can account for,
corner_60,whole_set,all,row,res,60,60,41,17,3,10.1016/j.fluid.2013.06.028|10.1016/j.fluid.2016.10.009|10.1016/j.tca.2012.02.005,10.1016/j.tca.2012.02.005,0.7833,1.0,1.4356,0.7134,0.0089,0.841,-0.235,2.01,False,True,True,3,0,1,-0.233,0.373,10.1016/j.tca.2012.02.005,-0.233,27.0,False,False,False,False,4,2,0,False,False,positive,"nothing: reported in the map, not stated as a finding",sign does not survive deletion of 10.1016/j.tca.2012.02.005 (+0.009 -> -0.233)
